中国,CN,西北,600000,甘肃省,620000,兰州市,620100,,-1,铁通,100020
中国,CN,西南,500000,贵州省,520000,,-1,,-1,移动,100025
中国,CN,西南,500000,重庆市,500000,重庆市,500000,沙坪坝区,500106,电信,100017
中国,CN,华东,300000,江苏省,320000,苏州市,320500,相城区,320507,电信,100017
中国,CN,华南,800000,广西壮族自治区,450000,贵港市,450800,,-1,移动,100025
中国,CN,华东,300000,浙江省,330000,杭州市,330100,余杭区,330110,广电网,1000139
中国,CN,华南,800000,广西壮族自治区,450000,柳州市,450200,,-1,电信,100017
中国,CN,华东,300000,安徽省,340000,六安市,341500,舒城县,341523,电信,100017
厄立特里亚,ER,,,,,,,,,,
中国,CN,华北,100000,北京市,110000,北京市,110000,昌平区,110114,铁通,100020
中国,CN,西南,500000,四川省,510000,成都市,510100,,-1,中国科技网,1000114
中国,CN,华中,400000,河南省,410000,南阳市,411300,内乡县,411325,联通,100026
中国,CN,西南,500000,重庆市,500000,重庆市,500000,九龙坡区,500107,电信,100017
中国,CN,华北,100000,山西省,140000,大同市,140200,,-1,移动,100025
中国,CN,华北,100000,北京市,110000,北京市,110000,,-1,城市网络,1000194
中国,CN,西南,500000,云南省,530000,玉溪市,530400,,-1,联通,100026
波多黎各,PR,,,,,,,,,,
中国,CN,华东,300000,山东省,370000,济南市,370100,,-1,移动,100025
中国,CN,东北,200000,辽宁省,210000,朝阳市,211300,,-1,,-1
中国,CN,华南,800000,广东省,440000,揭阳市,445200,,-1,,-1
中国,CN,东北,200000,辽宁省,210000,沈阳市,210100,,-1,广电网,1000139
中国,CN,华东,300000,安徽省,340000,淮南市,340400,凤台县,340421,电信,100017
中国,CN,华东,300000,福建省,350000,泉州市,350500,,-1,中信网络,1000117
中国,CN,华东,300000,浙江省,330000,宁波市,330200,北仑区,330206,联通,100026
中国,CN,华中,400000,湖北省,420000,,-1,,-1,联通,100026
中国,CN,西南,500000,四川省,510000,成都市,510100,大邑县,510129,电信,100017
中国,CN,华南,800000,广东省,440000,揭阳市,445200,,-1,移动,100025
中国,CN,华中,400000,河南省,410000,焦作市,410800,,-1,广电网,1000139
中国,CN,华东,300000,江苏省,320000,南通市,320600,,-1,联通,100026
中国,CN,东北,200000,辽宁省,210000,大连市,210200,西岗区,210203,联通,100026
中国,CN,华东,300000,浙江省,330000,湖州市,330500,,-1,华数,1000140
中国,CN,西北,600000,陕西省,610000,延安市,610600,,-1,教育网,100027
中国,CN,华中,400000,湖北省,420000,武汉市,420100,,-1,联通,100026
中国,CN,华东,300000,福建省,350000,厦门市,350200,,-1,金桥网,1000104
中国,CN,华北,100000,北京市,110000,北京市,110000,通州区,110112,,-1
中国,CN,华北,100000,河北省,130000,张家口市,130700,,-1,铁通,100020
中国,CN,华东,300000,浙江省,330000,杭州市,330100,,-1,沃通电子商务,1000147
中国,CN,华东,300000,山东省,370000,东营市,370500,,-1,移动,100025
中国,CN,华中,400000,河南省,410000,安阳市,410500,,-1,,-1
中国,CN,西北,600000,甘肃省,620000,金昌市,620300,,-1,铁通,100020
中国,CN,华东,300000,山东省,370000,烟台市,370600,福山区,370611,电信,100017
中国,CN,华中,400000,湖南省,430000,湘西土家族苗族自治州,433100,,-1,电信,100017
中国,CN,华东,300000,福建省,350000,福州市,350100,台江区,350103,鹏博士,1000143
中国,CN,华南,800000,广东省,440000,汕头市,440500,,-1,中电华通,100022
中国,CN,华北,100000,北京市,110000,北京市,110000,延庆县,110229,鹏博士,1000143
中国,CN,西北,600000,新疆维吾尔自治区,650000,伊犁哈萨克自治州,654000,,-1,教育网,100027
中国,CN,西南,500000,西藏自治区,540000,阿里地区,542500,,-1,电信,100017
中国,CN,华东,300000,上海市,310000,上海市,310000,,-1,联通,100026
中国,CN,华北,100000,天津市,120000,天津市,120000,北辰区,120113,联通,100026
中国,CN,华东,300000,浙江省,330000,杭州市,330100,,-1,中国万网,1000138
中国,CN,西南,500000,贵州省,520000,铜仁地区,522200,,-1,电信,100017
中国,CN,东北,200000,吉林省,220000,松原市,220700,,-1,,-1
尼加拉瓜,NI,,,,,,,,,,
中国,CN,西北,600000,陕西省,610000,,-1,,-1,中信网络,1000117
中国,CN,华中,400000,河南省,410000,许昌市,411000,许昌县,411023,电信,100017
纽埃,NU,,,,,,,,,,
中国,CN,西南,500000,贵州省,520000,贵阳市,520100,南明区,520102,电信,100017
中国,CN,西南,500000,云南省,530000,昆明市,530100,,-1,,-1
中国,CN,西南,500000,重庆市,500000,重庆市,500000,酉阳土家族苗族自治县,500242,电信,100017
中国,CN,华东,300000,上海市,310000,上海市,310000,虹口区,310109,有线通,100023
中国,CN,华东,300000,山东省,370000,济宁市,370800,,-1,铁通,100020
中国,CN,华中,400000,河南省,410000,信阳市,411500,固始县,411525,电信,100017
中国,CN,华东,300000,浙江省,330000,绍兴市,330600,,-1,天威宽带,100076
中国,CN,西南,500000,重庆市,500000,重庆市,500000,,-1,联通,100026
中国,CN,华东,300000,安徽省,340000,淮北市,340600,,-1,教育网,100027
中国,CN,华东,300000,山东省,370000,潍坊市,370700,,-1,移动,100025
中国,CN,西南,500000,重庆市,500000,重庆市,500000,江北区,500105,电信,100017
马拉维,MW,,,,,,,,,,
中国,CN,华东,300000,山东省,370000,淄博市,370300,周村区,370306,联通,100026
中国,CN,华东,300000,浙江省,330000,温州市,330300,瓯海区,330304,联通,100026
中国,CN,东北,200000,辽宁省,210000,葫芦岛市,211400,绥中县,211421,铁通,100020
中国,CN,华东,300000,江苏省,320000,无锡市,320200,锡山区,320205,联通,100026
中国,CN,华东,300000,江苏省,320000,镇江市,321100,,-1,铁通,100020
中国,CN,西南,500000,贵州省,520000,黔南布依族苗族自治州,522700,罗甸县,522728,电信,100017
中国,CN,华东,300000,上海市,310000,上海市,310000,虹口区,310109,电信,100017
中国,CN,华东,300000,浙江省,330000,宁波市,330200,慈溪市,330282,联通,100026
中国,CN,西北,600000,陕西省,610000,渭南市,610500,潼关县,610522,电信,100017
中国,CN,西北,600000,甘肃省,620000,张掖市,620700,肃南裕固族自治县,620721,电信,100017
中国,CN,华中,400000,湖北省,420000,咸宁市,421200,,-1,联通,100026
中国,CN,华东,300000,上海市,310000,上海市,310000,杨浦区,310110,联通,100026
中国,CN,西南,500000,四川省,510000,内江市,511000,威远县,511024,电信,100017
中国,CN,华东,300000,浙江省,330000,嘉兴市,330400,嘉善县,330421,联通,100026
中国,CN,华东,300000,福建省,350000,福州市,350100,,-1,中电飞华,100028
中国,CN,华中,400000,河南省,410000,安阳市,410500,滑县,410526,电信,100017
中国,CN,西北,600000,甘肃省,620000,,-1,,-1,电信,100017
中国,CN,西南,500000,云南省,530000,西双版纳傣族自治州,532800,,-1,联通,100026
东帝汶,TL,,,,,,,,,,
马其顿,MK,,,,,,,,,,
中国,CN,西南,500000,贵州省,520000,黔南布依族苗族自治州,522700,,-1,教育网,100027
中国,CN,西南,500000,云南省,530000,文山壮族苗族自治州,532600,,-1,电信,100017
中国,CN,西北,600000,陕西省,610000,安康市,610900,,-1,教育网,100027
中国,CN,东北,200000,吉林省,220000,延边朝鲜族自治州,222400,延吉市,222401,联通,100026
中国,CN,华北,100000,北京市,110000,北京市,110000,西城区,110102,铁通,100020
中国,CN,华北,100000,北京市,110000,北京市,110000,怀柔区,110116,,-1
中国,CN,东北,200000,辽宁省,210000,,-1,,-1,中电华通,100022
中国,CN,华北,100000,北京市,110000,北京市,110000,丰台区,110106,国研网,1000103
中国,CN,西南,500000,重庆市,500000,重庆市,500000,石柱土家族自治县,500240,电信,100017
中国,CN,华北,100000,北京市,110000,北京市,110000,,-1,联通,100026
中国,CN,华南,800000,广西壮族自治区,450000,河池市,451200,南丹县,451221,电信,100017
中国,CN,西北,600000,新疆维吾尔自治区,650000,自治区直辖县级行政区划,659000,石河子市,659001,联通,100026
中国,CN,华东,300000,山东省,370000,威海市,371000,,-1,教育网,100027
中国,CN,华南,800000,广西壮族自治区,450000,南宁市,450100,,-1,,-1
中国,CN,华中,400000,湖南省,430000,娄底市,431300,,-1,教育网,100027
中国,CN,华东,300000,浙江省,330000,衢州市,330800,龙游县,330825,电信,100017
中国,CN,西北,600000,甘肃省,620000,武威市,620600,,-1,联通,100026
中国,CN,华南,800000,广东省,440000,佛山市,440600,,-1,天盈信息技术,1000161
中国,CN,华南,800000,广东省,440000,阳江市,441700,阳西县,441721,电信,100017
中国,CN,华东,300000,浙江省,330000,湖州市,330500,长兴县,330522,电信,100017
中国,CN,西南,500000,云南省,530000,,-1,,-1,中电飞华,100028
中国,CN,东北,200000,吉林省,220000,吉林市,220200,永吉县,220221,联通,100026
中国,CN,华东,300000,江西省,360000,南昌市,360100,,-1,长城互联网,1000313
中国,CN,华东,300000,上海市,310000,上海市,310000,金山区,310116,电信,100017
中国,CN,华东,300000,浙江省,330000,台州市,331000,临海市,331082,电信,100017
中国,CN,东北,200000,吉林省,220000,延边朝鲜族自治州,222400,珲春市,222404,联通,100026
中国,CN,西南,500000,四川省,510000,宜宾市,511500,,-1,移动,100025
中国,CN,华中,400000,河南省,410000,商丘市,411400,虞城县,411425,联通,100026
荷兰,NL,,,,,,,,,,
中国,CN,华南,800000,广东省,440000,惠州市,441300,博罗县,441322,电信,100017
中国,CN,东北,200000,黑龙江省,230000,牡丹江市,231000,东宁县,231024,联通,100026
中国,CN,华北,100000,河北省,130000,衡水市,131100,武邑县,131122,电信,100017
中国,CN,东北,200000,辽宁省,210000,辽阳市,211000,辽阳县,211021,电信,100017
中国,CN,华中,400000,湖南省,430000,衡阳市,430400,衡阳县,430421,电信,100017
中国,CN,华南,800000,广东省,440000,珠海市,440400,,-1,畅捷通信,100039
中国,CN,华东,300000,山东省,370000,枣庄市,370400,,-1,电信,100017
中国,CN,华中,400000,湖南省,430000,怀化市,431200,,-1,电信,100017
中国,CN,华东,300000,福建省,350000,龙岩市,350800,新罗区,350802,联通,100026
中国,CN,西北,600000,宁夏回族自治区,640000,吴忠市,640300,,-1,移动,100025
中国,CN,华东,300000,江西省,360000,上饶市,361100,婺源县,361130,电信,100017
中国,CN,华东,300000,江西省,360000,吉安市,360800,,-1,铁通,100020
中国,CN,东北,200000,辽宁省,210000,朝阳市,211300,,-1,铁通,100020
中国,CN,西南,500000,云南省,530000,玉溪市,530400,,-1,电信,100017
中国,CN,华东,300000,江苏省,320000,常州市,320400,,-1,电信,100017
中国,CN,华南,800000,广西壮族自治区,450000,柳州市,450200,,-1,铁通,100020
中国,CN,华东,300000,上海市,310000,上海市,310000,闵行区,310112,联通,100026
中国,CN,华北,100000,河北省,130000,,-1,,-1,教育网,100027
中国,CN,西南,500000,四川省,510000,巴中市,511900,,-1,电信,100017
中国,CN,华东,300000,江苏省,320000,南京市,320100,,-1,中电飞华,100028
中国,CN,华中,400000,河南省,410000,洛阳市,410300,,-1,铁通,100020
中国,CN,西南,500000,贵州省,520000,六盘水市,520200,,-1,铁通,100020
中国,CN,华东,300000,江苏省,320000,宿迁市,321300,泗阳县,321323,电信,100017
中国,CN,华南,800000,广东省,440000,广州市,440100,,-1,卫视创捷,1000128
中国,CN,华东,300000,江西省,360000,宜春市,360900,,-1,铁通,100020
中国,CN,西北,600000,甘肃省,620000,,-1,,-1,中国科技网,1000114
中国,CN,华南,800000,广东省,440000,汕头市,440500,潮南区,440514,电信,100017
蒙古,MN,,,,,,,,,,
中国,CN,西北,600000,甘肃省,620000,兰州市,620100,永登县,620121,电信,100017
中国,CN,华东,300000,江西省,360000,鹰潭市,360600,,-1,广电网,1000139
中国,CN,华南,800000,广西壮族自治区,450000,,-1,,-1,长城互联网,1000313
中国,CN,东北,200000,辽宁省,210000,鞍山市,210300,铁东区,210302,联通,100026
中国,CN,华北,100000,天津市,120000,天津市,120000,静海县,120223,联通,100026
中国,CN,华中,400000,河南省,410000,平顶山市,410400,,-1,电信,100017
哥斯达黎加,CR,,,,,,,,,,
中国,CN,华南,800000,广东省,440000,云浮市,445300,,-1,联通,100026
中国,CN,华中,400000,湖北省,420000,孝感市,420900,,-1,电信,100017
